1168.0900000000001,1215.1899999999998,9.0500000000000007,0.86
414.28999999999996,1401.0599999999999,2.9399999999999995,0.61
231.61000000000001,656.34000000000003,12.220000000000001,0.78
1123.29,1312.3600000000001,6.3999999999999995,0.82
1014.62,712.42999999999995,10.030000000000001,0.92
1689.3099999999999,667.69000000000005,24.609999999999999,0.87
379.15000000000003,1623.74,4.3600000000000003,0.92
1522.99,89.972000000000008,6.0700000000000003,0.81
211.61999999999998,1220.1299999999999,47.82,0.85
726.78999999999996,1334.0899999999999,5.75,0.75
1495.3399999999999,176.91999999999999,2.6200000000000001,0.75
274.51999999999998,332.46000000000004,3.29,0.76
1111.9699999999998,855.65999999999997,3.1800000000000002,0.79
602.88999999999999,1558.1500000000001,10.129999999999999,0.77
50.684999999999995,1090.5699999999999,5.2199999999999998,0.89
277.92000000000002,833.50999999999999,3.1600000000000001,0.8
1046.76,1656.8699999999999,4.7400000000000002,0.78
464.25,788.87,3.8599999999999999,0.88
1441.46,931.24000000000001,24.199999999999999,0.89
756.68000000000006,1676.8800000000001,-0.1899999999999995,0.61
173.51999999999998,892.45999999999992,11.572500000000002,0.77
294.19,1587.3400000000001,0.90000000000000013,0.82
1308.52,683.77999999999997,8.370000000000001,0.77
1564.1000000000001,1657.9400000000001,8.863999999999999,0.77
132.75,1588.26,5.0099999999999998,0.74
469.65999999999997,1462.5599999999999,5.2400000000000002,0.81
426.86000000000001,1294.6399999999999,5.9699999999999998,0.75
283.47999999999996,170.34999999999999,6.9699999999999998,0.89
1425.0599999999999,953.79999999999995,9.9199999999999999,0.81
1034.9400000000001,1518.4300000000001,11.324999999999999,0.79
320.69,712.13999999999999,6.9800000000000004,0.9
1496.3800000000001,1657.3199999999999,10.280000000000001,0.82
1427.5899999999999,690.38999999999999,5.1899999999999995,0.83
113.07000000000001,888.17999999999995,9.8505000000000003,0.9
1378.4699999999998,906.73000000000002,5.5,0.85
1124.45,1121.0999999999999,12.625,0.88
1332.0599999999999,1030.6499999999999,9.5954999999999995,0.76
1275.26,82.968999999999994,5.2000000000000002,0.88
201.94999999999999,1578.3900000000001,8.5099999999999998,0.82
361.18000000000001,1202.47,7.54,0.82
